text,clean text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
"#Security #News 

#Robbins, #FBI, #Putin, #FSB, #CBA and #Erasmus are stealing a #database from a #PrivateSector.… https://t.co/R0Tm7Vr66P","Security News 

Robbins FBI Putin FSB CBA and Erasmus are stealing a database from a PrivateSector… httpstcoRTmVrP","['security', 'news', 'robbins', 'fbi', 'putin', 'fsb', 'cba', 'and', 'erasmus', 'are', 'stealing', 'a', 'database', 'from', 'a', 'privatesector', 'httpstcortmvrp']","['security', 'news', 'robbins', 'fbi', 'putin', 'fsb', 'cba', 'erasmus', 'stealing', 'database', 'privatesector', 'httpstcortmvrp']","['secur', 'news', 'robbin', 'fbi', 'putin', 'fsb', 'cba', 'erasmu', 'steal', 'databas', 'privatesector', 'httpstcortmvrp']","['security', 'news', 'robbins', 'fbi', 'putin', 'fsb', 'cba', 'erasmus', 'stealing', 'database', 'privatesector', 'httpstcortmvrp']"
"#Security #News 

#Robbins, #FBI, #Putin, #FSB, #CBA and #Erasmus are stealing a #database from a #PrivateSector.… https://t.co/16EWGQUcKM","Security News 

Robbins FBI Putin FSB CBA and Erasmus are stealing a database from a PrivateSector… httpstcoEWGQUcKM","['security', 'news', 'robbins', 'fbi', 'putin', 'fsb', 'cba', 'and', 'erasmus', 'are', 'stealing', 'a', 'database', 'from', 'a', 'privatesector', 'httpstcoewgquckm']","['security', 'news', 'robbins', 'fbi', 'putin', 'fsb', 'cba', 'erasmus', 'stealing', 'database', 'privatesector', 'httpstcoewgquckm']","['secur', 'news', 'robbin', 'fbi', 'putin', 'fsb', 'cba', 'erasmu', 'steal', 'databas', 'privatesector', 'httpstcoewgquckm']","['security', 'news', 'robbins', 'fbi', 'putin', 'fsb', 'cba', 'erasmus', 'stealing', 'database', 'privatesector', 'httpstcoewgquckm']"
"#Security #News 

#Robbins, #FBI, #Putin, #FSB, #CBA and #Erasmus are stealing a #database from a #PrivateSector.… https://t.co/lDEjEd5QJK","Security News 

Robbins FBI Putin FSB CBA and Erasmus are stealing a database from a PrivateSector… httpstcolDEjEdQJK","['security', 'news', 'robbins', 'fbi', 'putin', 'fsb', 'cba', 'and', 'erasmus', 'are', 'stealing', 'a', 'database', 'from', 'a', 'privatesector', 'httpstcoldejedqjk']","['security', 'news', 'robbins', 'fbi', 'putin', 'fsb', 'cba', 'erasmus', 'stealing', 'database', 'privatesector', 'httpstcoldejedqjk']","['secur', 'news', 'robbin', 'fbi', 'putin', 'fsb', 'cba', 'erasmu', 'steal', 'databas', 'privatesector', 'httpstcoldejedqjk']","['security', 'news', 'robbins', 'fbi', 'putin', 'fsb', 'cba', 'erasmus', 'stealing', 'database', 'privatesector', 'httpstcoldejedqjk']"
Thank you to all of the HSI Agents that work day &amp; night to keep us and our children safe from Sex Trafficking &amp; Ch… https://t.co/Bk8GxMMQdh,Thank you to all of the HSI Agents that work day amp night to keep us and our children safe from Sex Trafficking amp Ch… httpstcoBkGxMMQdh,"['thank', 'you', 'to', 'all', 'of', 'the', 'hsi', 'agents', 'that', 'work', 'day', 'amp', 'night', 'to', 'keep', 'us', 'and', 'our', 'children', 'safe', 'from', 'sex', 'trafficking', 'amp', 'ch', 'httpstcobkgxmmqdh']","['thank', 'hsi', 'agents', 'work', 'day', 'amp', 'night', 'keep', 'us', 'children', 'safe', 'sex', 'trafficking', 'amp', 'ch', 'httpstcobkgxmmqdh']","['thank', 'hsi', 'agent', 'work', 'day', 'amp', 'night', 'keep', 'us', 'children', 'safe', 'sex', 'traffick', 'amp', 'ch', 'httpstcobkgxmmqdh']","['thank', 'hsi', 'agent', 'work', 'day', 'amp', 'night', 'keep', 'u', 'child', 'safe', 'sex', 'trafficking', 'amp', 'ch', 'httpstcobkgxmmqdh']"
"FBI contacts users of right-wing dating app when they answer a specific question… – The Right Scoop

The… https://t.co/sYzlOSvel4","FBI contacts users of rightwing dating app when they answer a specific question… – The Right Scoop

The… httpstcosYzlOSvel","['fbi', 'contacts', 'users', 'of', 'rightwing', 'dating', 'app', 'when', 'they', 'answer', 'a', 'specific', 'question', 'the', 'right', 'scoop', 'the', 'httpstcosyzlosvel']","['fbi', 'contacts', 'users', 'rightwing', 'dating', 'app', 'answer', 'specific', 'question', 'right', 'scoop', 'httpstcosyzlosvel']","['fbi', 'contact', 'user', 'rightw', 'date', 'app', 'answer', 'specif', 'question', 'right', 'scoop', 'httpstcosyzlosvel']","['fbi', 'contact', 'user', 'rightwing', 'dating', 'app', 'answer', 'specific', 'question', 'right', 'scoop', 'httpstcosyzlosvel']"
"At least 665 FBI employees left the agency after being investigated for sexual misconduct.
https://t.co/szEODePHIf 

#FBI","At least  FBI employees left the agency after being investigated for sexual misconduct
httpstcoszEODePHIf 

FBI","['at', 'least', 'fbi', 'employees', 'left', 'the', 'agency', 'after', 'being', 'investigated', 'for', 'sexual', 'misconduct', 'httpstcoszeodephif', 'fbi']","['least', 'fbi', 'employees', 'left', 'agency', 'investigated', 'sexual', 'misconduct', 'httpstcoszeodephif', 'fbi']","['least', 'fbi', 'employe', 'left', 'agenc', 'investig', 'sexual', 'misconduct', 'httpstcoszeodephif', 'fbi']","['least', 'fbi', 'employee', 'left', 'agency', 'investigated', 'sexual', 'misconduct', 'httpstcoszeodephif', 'fbi']"
"@JennaEllisEsq Wow 😮 a corrupt executive branch dedicated to micro minority, abortion, electrical cars, free illega… https://t.co/1tucz8cPxv",JennaEllisEsq Wow 😮 a corrupt executive branch dedicated to micro minority abortion electrical cars free illega… httpstcotuczcPxv,"['jennaellisesq', 'wow', 'a', 'corrupt', 'executive', 'branch', 'dedicated', 'to', 'micro', 'minority', 'abortion', 'electrical', 'cars', 'free', 'illega', 'httpstcotuczcpxv']","['jennaellisesq', 'wow', 'corrupt', 'executive', 'branch', 'dedicated', 'micro', 'minority', 'abortion', 'electrical', 'cars', 'free', 'illega', 'httpstcotuczcpxv']","['jennaellisesq', 'wow', 'corrupt', 'execut', 'branch', 'dedic', 'micro', 'minor', 'abort', 'electr', 'car', 'free', 'illega', 'httpstcotuczcpxv']","['jennaellisesq', 'wow', 'corrupt', 'executive', 'branch', 'dedicated', 'micro', 'minority', 'abortion', 'electrical', 'car', 'free', 'illega', 'httpstcotuczcpxv']"
https://t.co/Wdo7PDYT1R .. CVE-2022-40684 flaw in Fortinet products is being exploited in the wild #news #tech #nsa… https://t.co/DDG5E9qEJi,httpstcoWdoPDYTR  CVE flaw in Fortinet products is being exploited in the wild news tech nsa… httpstcoDDGEqEJi,"['httpstcowdopdytr', 'cve', 'flaw', 'in', 'fortinet', 'products', 'is', 'being', 'exploited', 'in', 'the', 'wild', 'news', 'tech', 'nsa', 'httpstcoddgeqeji']","['httpstcowdopdytr', 'cve', 'flaw', 'fortinet', 'products', 'exploited', 'wild', 'news', 'tech', 'nsa', 'httpstcoddgeqeji']","['httpstcowdopdytr', 'cve', 'flaw', 'fortinet', 'product', 'exploit', 'wild', 'news', 'tech', 'nsa', 'httpstcoddgeqeji']","['httpstcowdopdytr', 'cve', 'flaw', 'fortinet', 'product', 'exploited', 'wild', 'news', 'tech', 'nsa', 'httpstcoddgeqeji']"
Want to find dirt in my underpants? Try looking in your own. Got some soily shyt in yours most definitely. #FBI… https://t.co/78FmgjMsVV,Want to find dirt in my underpants Try looking in your own Got some soily shyt in yours most definitely FBI… httpstcoFmgjMsVV,"['want', 'to', 'find', 'dirt', 'in', 'my', 'underpants', 'try', 'looking', 'in', 'your', 'own', 'got', 'some', 'soily', 'shyt', 'in', 'yours', 'most', 'definitely', 'fbi', 'httpstcofmgjmsvv']","['want', 'find', 'dirt', 'underpants', 'try', 'looking', 'got', 'soily', 'shyt', 'definitely', 'fbi', 'httpstcofmgjmsvv']","['want', 'find', 'dirt', 'underp', 'tri', 'look', 'got', 'soili', 'shyt', 'definit', 'fbi', 'httpstcofmgjmsvv']","['want', 'find', 'dirt', 'underpants', 'try', 'looking', 'got', 'soily', 'shyt', 'definitely', 'fbi', 'httpstcofmgjmsvv']"
"What a way to tell women who the big thug boss is? Make her work year after year doing YOUR ACTUAL WORK as a slave,… https://t.co/YUCmrMP3sW",What a way to tell women who the big thug boss is Make her work year after year doing YOUR ACTUAL WORK as a slave… httpstcoYUCmrMPsW,"['what', 'a', 'way', 'to', 'tell', 'women', 'who', 'the', 'big', 'thug', 'boss', 'is', 'make', 'her', 'work', 'year', 'after', 'year', 'doing', 'your', 'actual', 'work', 'as', 'a', 'slave', 'httpstcoyucmrmpsw']","['way', 'tell', 'women', 'big', 'thug', 'boss', 'make', 'work', 'year', 'year', 'actual', 'work', 'slave', 'httpstcoyucmrmpsw']","['way', 'tell', 'women', 'big', 'thug', 'boss', 'make', 'work', 'year', 'year', 'actual', 'work', 'slave', 'httpstcoyucmrmpsw']","['way', 'tell', 'woman', 'big', 'thug', 'bos', 'make', 'work', 'year', 'year', 'actual', 'work', 'slave', 'httpstcoyucmrmpsw']"
"#Business #News 

#FBI can be accused of a #theft because #Robbins @TonyRobbins with FBI #agents developed a… https://t.co/YykkxnfI5D","Business News 

FBI can be accused of a theft because Robbins TonyRobbins with FBI agents developed a… httpstcoYykkxnfID","['business', 'news', 'fbi', 'can', 'be', 'accused', 'of', 'a', 'theft', 'because', 'robbins', 'tonyrobbins', 'with', 'fbi', 'agents', 'developed', 'a', 'httpstcoyykkxnfid']","['business', 'news', 'fbi', 'accused', 'theft', 'robbins', 'tonyrobbins', 'fbi', 'agents', 'developed', 'httpstcoyykkxnfid']","['busi', 'news', 'fbi', 'accus', 'theft', 'robbin', 'tonyrobbin', 'fbi', 'agent', 'develop', 'httpstcoyykkxnfid']","['business', 'news', 'fbi', 'accused', 'theft', 'robbins', 'tonyrobbins', 'fbi', 'agent', 'developed', 'httpstcoyykkxnfid']"
Do they not pay Iranian women as well for their years of work there like they do in the USA? #DOJ #CIA #FBI Tell us… https://t.co/1XZJzoqJJW,Do they not pay Iranian women as well for their years of work there like they do in the USA DOJ CIA FBI Tell us… httpstcoXZJzoqJJW,"['do', 'they', 'not', 'pay', 'iranian', 'women', 'as', 'well', 'for', 'their', 'years', 'of', 'work', 'there', 'like', 'they', 'do', 'in', 'the', 'usa', 'doj', 'cia', 'fbi', 'tell', 'us', 'httpstcoxzjzoqjjw']","['pay', 'iranian', 'women', 'well', 'years', 'work', 'like', 'usa', 'doj', 'cia', 'fbi', 'tell', 'us', 'httpstcoxzjzoqjjw']","['pay', 'iranian', 'women', 'well', 'year', 'work', 'like', 'usa', 'doj', 'cia', 'fbi', 'tell', 'us', 'httpstcoxzjzoqjjw']","['pay', 'iranian', 'woman', 'well', 'year', 'work', 'like', 'usa', 'doj', 'cia', 'fbi', 'tell', 'u', 'httpstcoxzjzoqjjw']"
Why are we not seeing charges filed against #HunterBiden and the accompanying #prosecution proceedings?… https://t.co/RfryvGuH6g,Why are we not seeing charges filed against HunterBiden and the accompanying prosecution proceedings… httpstcoRfryvGuHg,"['why', 'are', 'we', 'not', 'seeing', 'charges', 'filed', 'against', 'hunterbiden', 'and', 'the', 'accompanying', 'prosecution', 'proceedings', 'httpstcorfryvguhg']","['seeing', 'charges', 'filed', 'hunterbiden', 'accompanying', 'prosecution', 'proceedings', 'httpstcorfryvguhg']","['see', 'charg', 'file', 'hunterbiden', 'accompani', 'prosecut', 'proceed', 'httpstcorfryvguhg']","['seeing', 'charge', 'filed', 'hunterbiden', 'accompanying', 'prosecution', 'proceeding', 'httpstcorfryvguhg']"
"📣 New Podcast! ""Dems Are Using the FBI as a Political Weapon"" on @Spreaker #beto #border #carter #doj #fbi… https://t.co/V90MU2G9Iw",📣 New Podcast Dems Are Using the FBI as a Political Weapon on Spreaker beto border carter doj fbi… httpstcoVMUGIw,"['', 'new', 'podcast', 'dems', 'are', 'using', 'the', 'fbi', 'as', 'a', 'political', 'weapon', 'on', 'spreaker', 'beto', 'border', 'carter', 'doj', 'fbi', 'httpstcovmugiw']","['', 'new', 'podcast', 'dems', 'using', 'fbi', 'political', 'weapon', 'spreaker', 'beto', 'border', 'carter', 'doj', 'fbi', 'httpstcovmugiw']","['', 'new', 'podcast', 'dem', 'use', 'fbi', 'polit', 'weapon', 'spreaker', 'beto', 'border', 'carter', 'doj', 'fbi', 'httpstcovmugiw']","['', 'new', 'podcast', 'dems', 'using', 'fbi', 'political', 'weapon', 'spreaker', 'beto', 'border', 'carter', 'doj', 'fbi', 'httpstcovmugiw']"
#WhipLash347 this clown is posting some political “inside” info while pushing some worthless assets on the Telegram… https://t.co/grM3lXLyom,WhipLash this clown is posting some political “inside” info while pushing some worthless assets on the Telegram… httpstcogrMlXLyom,"['whiplash', 'this', 'clown', 'is', 'posting', 'some', 'political', 'inside', 'info', 'while', 'pushing', 'some', 'worthless', 'assets', 'on', 'the', 'telegram', 'httpstcogrmlxlyom']","['whiplash', 'clown', 'posting', 'political', 'inside', 'info', 'pushing', 'worthless', 'assets', 'telegram', 'httpstcogrmlxlyom']","['whiplash', 'clown', 'post', 'polit', 'insid', 'info', 'push', 'worthless', 'asset', 'telegram', 'httpstcogrmlxlyom']","['whiplash', 'clown', 'posting', 'political', 'inside', 'info', 'pushing', 'worthless', 'asset', 'telegram', 'httpstcogrmlxlyom']"
@NewsAsset It’s an unbelievable we let #alex and those #board members get away with this fraud! Why doesn’t any fin… https://t.co/ewQuoCGsvd,NewsAsset It’s an unbelievable we let alex and those board members get away with this fraud Why doesn’t any fin… httpstcoewQuoCGsvd,"['newsasset', 'it', 's', 'an', 'unbelievable', 'we', 'let', 'alex', 'and', 'those', 'board', 'members', 'get', 'away', 'with', 'this', 'fraud', 'why', 'doesn', 't', 'any', 'fin', 'httpstcoewquocgsvd']","['newsasset', 'unbelievable', 'let', 'alex', 'board', 'members', 'get', 'away', 'fraud', 'fin', 'httpstcoewquocgsvd']","['newsasset', 'unbeliev', 'let', 'alex', 'board', 'member', 'get', 'away', 'fraud', 'fin', 'httpstcoewquocgsvd']","['newsasset', 'unbelievable', 'let', 'alex', 'board', 'member', 'get', 'away', 'fraud', 'fin', 'httpstcoewquocgsvd']"
@itachi69690586 He my Profil by https://t.co/wNhdeKysGm is hacked I have no idee how can help me my identity is sto… https://t.co/UWpszgRcDF,itachi He my Profil by httpstcowNhdeKysGm is hacked I have no idee how can help me my identity is sto… httpstcoUWpszgRcDF,"['itachi', 'he', 'my', 'profil', 'by', 'httpstcownhdekysgm', 'is', 'hacked', 'i', 'have', 'no', 'idee', 'how', 'can', 'help', 'me', 'my', 'identity', 'is', 'sto', 'httpstcouwpszgrcdf']","['itachi', 'profil', 'httpstcownhdekysgm', 'hacked', 'idee', 'help', 'identity', 'sto', 'httpstcouwpszgrcdf']","['itachi', 'profil', 'httpstcownhdekysgm', 'hack', 'ide', 'help', 'ident', 'sto', 'httpstcouwpszgrcdf']","['itachi', 'profil', 'httpstcownhdekysgm', 'hacked', 'idee', 'help', 'identity', 'sto', 'httpstcouwpszgrcdf']"
@joncoopertweets EVERYONE I KNOW IS VOTING REPUBLICAN. #PARENTS don’t want their kids uneducated. They don’t don’t… https://t.co/G4b7Mz9Fwi,joncoopertweets EVERYONE I KNOW IS VOTING REPUBLICAN PARENTS don’t want their kids uneducated They don’t don’t… httpstcoGbMzFwi,"['joncoopertweets', 'everyone', 'i', 'know', 'is', 'voting', 'republican', 'parents', 'don', 't', 'want', 'their', 'kids', 'uneducated', 'they', 'don', 't', 'don', 't', 'httpstcogbmzfwi']","['joncoopertweets', 'everyone', 'know', 'voting', 'republican', 'parents', 'want', 'kids', 'uneducated', 'httpstcogbmzfwi']","['joncoopertweet', 'everyon', 'know', 'vote', 'republican', 'parent', 'want', 'kid', 'uneduc', 'httpstcogbmzfwi']","['joncoopertweets', 'everyone', 'know', 'voting', 'republican', 'parent', 'want', 'kid', 'uneducated', 'httpstcogbmzfwi']"
The FBI went from stopping terrorists to stopping Bible study &amp; parents fed up with the way teachers teach children. #FBiden  #FBI,The FBI went from stopping terrorists to stopping Bible study amp parents fed up with the way teachers teach children FBiden  FBI,"['the', 'fbi', 'went', 'from', 'stopping', 'terrorists', 'to', 'stopping', 'bible', 'study', 'amp', 'parents', 'fed', 'up', 'with', 'the', 'way', 'teachers', 'teach', 'children', 'fbiden', 'fbi']","['fbi', 'went', 'stopping', 'terrorists', 'stopping', 'bible', 'study', 'amp', 'parents', 'fed', 'way', 'teachers', 'teach', 'children', 'fbiden', 'fbi']","['fbi', 'went', 'stop', 'terrorist', 'stop', 'bibl', 'studi', 'amp', 'parent', 'fed', 'way', 'teacher', 'teach', 'children', 'fbiden', 'fbi']","['fbi', 'went', 'stopping', 'terrorist', 'stopping', 'bible', 'study', 'amp', 'parent', 'fed', 'way', 'teacher', 'teach', 'child', 'fbiden', 'fbi']"
•Why Federal government of Nigeria sued Meta•#Apple CEO Tim Cook doesn't like the Metaverse. Here's why•Binance ope… https://t.co/WMnhXqyIXX,•Why Federal government of Nigeria sued Meta•Apple CEO Tim Cook doesnt like the Metaverse Heres why•Binance ope… httpstcoWMnhXqyIXX,"['', 'why', 'federal', 'government', 'of', 'nigeria', 'sued', 'meta', 'apple', 'ceo', 'tim', 'cook', 'doesnt', 'like', 'the', 'metaverse', 'heres', 'why', 'binance', 'ope', 'httpstcowmnhxqyixx']","['', 'federal', 'government', 'nigeria', 'sued', 'meta', 'apple', 'ceo', 'tim', 'cook', 'doesnt', 'like', 'metaverse', 'heres', 'binance', 'ope', 'httpstcowmnhxqyixx']","['', 'feder', 'govern', 'nigeria', 'su', 'meta', 'appl', 'ceo', 'tim', 'cook', 'doesnt', 'like', 'metavers', 'here', 'binanc', 'ope', 'httpstcowmnhxqyixx']","['', 'federal', 'government', 'nigeria', 'sued', 'meta', 'apple', 'ceo', 'tim', 'cook', 'doesnt', 'like', 'metaverse', 'here', 'binance', 'ope', 'httpstcowmnhxqyixx']"
A #FBI RE IDENTIFY WOULD HAVE BEEN THE PROFESSIONAL PROPER MOVE 20 YEARS BACK BUT U USED ME TO EDUCATE YOU ON GANG… https://t.co/DesT8lhliM,A FBI RE IDENTIFY WOULD HAVE BEEN THE PROFESSIONAL PROPER MOVE  YEARS BACK BUT U USED ME TO EDUCATE YOU ON GANG… httpstcoDesTlhliM,"['a', 'fbi', 're', 'identify', 'would', 'have', 'been', 'the', 'professional', 'proper', 'move', 'years', 'back', 'but', 'u', 'used', 'me', 'to', 'educate', 'you', 'on', 'gang', 'httpstcodestlhlim']","['fbi', 'identify', 'would', 'professional', 'proper', 'move', 'years', 'back', 'u', 'used', 'educate', 'gang', 'httpstcodestlhlim']","['fbi', 'identifi', 'would', 'profession', 'proper', 'move', 'year', 'back', 'u', 'use', 'educ', 'gang', 'httpstcodestlhlim']","['fbi', 'identify', 'would', 'professional', 'proper', 'move', 'year', 'back', 'u', 'used', 'educate', 'gang', 'httpstcodestlhlim']"
Dirty cop Bobbi (732) 877-2713 of the #middlesexcountynj prosecutors task force and #fbi Newark agents Jason Chris… https://t.co/kgyAJryUQL,Dirty cop Bobbi   of the middlesexcountynj prosecutors task force and fbi Newark agents Jason Chris… httpstcokgyAJryUQL,"['dirty', 'cop', 'bobbi', 'of', 'the', 'middlesexcountynj', 'prosecutors', 'task', 'force', 'and', 'fbi', 'newark', 'agents', 'jason', 'chris', 'httpstcokgyajryuql']","['dirty', 'cop', 'bobbi', 'middlesexcountynj', 'prosecutors', 'task', 'force', 'fbi', 'newark', 'agents', 'jason', 'chris', 'httpstcokgyajryuql']","['dirti', 'cop', 'bobbi', 'middlesexcountynj', 'prosecutor', 'task', 'forc', 'fbi', 'newark', 'agent', 'jason', 'chri', 'httpstcokgyajryuql']","['dirty', 'cop', 'bobbi', 'middlesexcountynj', 'prosecutor', 'task', 'force', 'fbi', 'newark', 'agent', 'jason', 'chris', 'httpstcokgyajryuql']"
I can’t go anywhere because I’m healing from a medical procedure so I thought I would start a new #tv series. I lov… https://t.co/uE79LDnSvQ,I can’t go anywhere because I’m healing from a medical procedure so I thought I would start a new tv series I lov… httpstcouELDnSvQ,"['i', 'can', 't', 'go', 'anywhere', 'because', 'i', 'm', 'healing', 'from', 'a', 'medical', 'procedure', 'so', 'i', 'thought', 'i', 'would', 'start', 'a', 'new', 'tv', 'series', 'i', 'lov', 'httpstcoueldnsvq']","['go', 'anywhere', 'healing', 'medical', 'procedure', 'thought', 'would', 'start', 'new', 'tv', 'series', 'lov', 'httpstcoueldnsvq']","['go', 'anywher', 'heal', 'medic', 'procedur', 'thought', 'would', 'start', 'new', 'tv', 'seri', 'lov', 'httpstcoueldnsvq']","['go', 'anywhere', 'healing', 'medical', 'procedure', 'thought', 'would', 'start', 'new', 'tv', 'series', 'lov', 'httpstcoueldnsvq']"
