label,text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
USA CRIME,,False,0,,2022-10-08 15:30:02,False,,1578769697364791298,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",akhtaradv,29,True,False,,
USA CRIME,,False,0,,2022-10-08 15:29:34,False,,1578769577596825601,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",MUKHTAR_008,29,True,False,,
USA CRIME,,False,0,,2022-10-08 15:29:14,False,,1578769495120044032,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",iranola17,29,True,False,,
USA CRIME,,False,0,,2022-10-08 15:28:42,False,,1578769360466112512,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",aitcheson_r,29,True,False,,
USA CRIME,"WATCH BNNUS Reports

A yearold was shot to death in Philadelphia Passersby steal from him rather than help… httpstcoyYhMWtIAOY",False,54,,2022-10-08 15:28:25,True,,1578769288139137024,,"<a href=""https://typefully.com/"" rel=""nofollow"">Typefully</a>",gchahal,29,False,False,,
USA CRIME,  POLITICSofTheDay   Haiti asks world for military help to curb chaos BBC gtgt  httpstcoMZBzmaZTeG… httpstcoKudjdoI,False,0,,2022-10-08 15:06:57,True,,1578763886765170688,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MasterMastabah,0,False,False,,
USA CRIME,Do u know RobinhoodApp have the Artificial intelligence AI to control  your mind when to Buy and sell stocks … httpstcoMfAGEiO,False,0,,2022-10-08 13:17:28,True,,1578736335527251970,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",ArjunSimha14,0,False,False,,
USA CRIME,,False,0,,2022-10-08 13:11:34,False,,1578734850202140673,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,EC wants yr jail for obstructing journos on election duty  httpstcoakwZRSqjwz ltltlt crime criminal police… httpstcoIySUDlcG,False,0,,2022-10-08 12:52:44,True,,1578730112912363520,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-08 12:41:05,False,,1578727177847468032,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Fighting4Rhinos,4,True,False,,
USA CRIME,,False,0,,2022-10-08 12:15:31,False,,1578720745407946753,,"<a href=""https://turtlesandtides.wordpress.com/"" rel=""nofollow"">TurtleBot3000</a>",TurtleBot3000,2,True,False,,
USA CRIME,"More than  turtles were stuffed in socks and bound with tape inside mislabeled boxes to avoid detection

Congrat… httpstcoFgdqb",False,2,,2022-10-08 12:13:39,True,,1578720276418002946,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Cshepherd7R,2,False,False,,
USA CRIME,,False,0,,2022-10-08 11:52:57,False,,1578715067918405637,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",EWendallThomas,4,True,False,,
USA CRIME,US Attorney Announces Extradition Of Malaysian National For LargeScale Trafficking Of Rhinoceros Horns… httpstcoWYWWrlxq,False,4,,2022-10-08 11:49:55,True,,1578714304400228358,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Cshepherd7R,4,False,False,,
USA CRIME,"Escape From NewYork 
NYC crime USA httpstcoaNbWcqWa httpstcoKBjtoUBs",False,0,,2022-10-08 11:37:01,False,,1578711055152205824,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",anyidea,0,False,False,,
USA CRIME,,False,0,,2022-10-08 10:54:30,False,,1578700357995110402,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SceneCleaners,1,True,False,,
USA CRIME,tiorr Donate tiorr  indie internet radio supporting all genres unsigned indie music playing The American… httpstcoZyQNyJ,False,0,tiorr_2,2022-10-08 10:54:27,True,1.5784828448164004e+18,1578700342715637760,9.057557198232248e+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SceneCleaners,1,False,False,,
USA CRIME,,False,0,,2022-10-08 10:11:43,False,,1578689589467906057,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,,False,0,,2022-10-08 09:35:46,False,,1578680540735029248,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",HMurquet,1,True,False,,
USA CRIME,Rooppur Plant Second reactor vessel to be installed on Oct   httpstcoULpLPJajoZ ltltlt crime criminal… httpstcohtcUelO,False,0,,2022-10-08 09:22:43,True,,1578677259350802434,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,I’m not saying they’re working together but GavinNewsom policies are in alignment with Maduro actions crime… httpstcoshZJOGUTb,False,0,,2022-10-08 05:43:40,True,,1578622130987540480,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",LetsSortIt,0,False,False,,
USA CRIME,,False,0,,2022-10-08 03:26:09,False,,1578587524062007296,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TheDeliaAspect,1,True,False,,
USA CRIME,,False,0,,2022-10-08 03:11:34,False,,1578583855333867520,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,Arrest made in Pineville domestic violence investigation  httpstcoAehThYDZP ltltlt crime criminal police… httpstcodaHRvrqc,False,0,,2022-10-08 02:17:28,True,,1578570241252249601,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,Top  least popular states all Democratic party governed states of course California high taxes and crime anti… httpstcoYTAVCXhWX,False,0,,2022-10-08 02:15:34,True,,1578569764464521216,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",needcollegehelp,0,False,False,,
USA CRIME,,False,0,,2022-10-08 02:01:18,False,,1578566172739411968,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Jeamxz,7,True,False,,
USA CRIME,,False,0,,2022-10-08 01:01:36,False,,1578551147669106688,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",JustALeoGuy,1,True,False,,
USA CRIME,US issues new travel advisory for India asks citizens to exercise increased caution while traveling to India e… httpstcoyDhIkrVUbX,False,1,,2022-10-07 23:50:20,True,,1578533212158320640,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",TheSATimes,0,False,False,,
USA CRIME,"democrats FAILED Polies Are KILLING Americans
 dems Choose to RELEASE Criminals from Jail to ATTACK YOUR… httpstcoSDnjOxR",False,0,,2022-10-07 20:56:41,True,,1578489512296341504,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",tmart16,1,False,False,,
USA CRIME,These women have offended the northeast involved the south southeast and foreign countries in their crime Which… httpstcohrTdUheaCs,False,0,,2022-10-07 17:51:31,True,,1578442915747364864,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",artixow,0,False,False,,
USA CRIME,,False,0,,2022-10-07 17:11:34,False,,1578432859794284544,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,Arrest made after bank robbery on Evansville’s north side  Crime  httpstcoSykHnypy ltltlt crime criminal… httpstcotNQcEp,False,0,,2022-10-07 17:07:07,True,,1578431741525630977,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-07 16:11:34,False,,1578417762501902340,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,FBI report on crime The Surge in violence continued across the USA in  with homicides rising by  over… httpstcoxIpZOJIxr,False,0,,2022-10-07 15:48:25,True,,1578411933652295680,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SKDoha,0,False,False,,
USA CRIME,PETITION  Bird Whose Neck Was Reportedly Snapped in Act of Revenge by Lindsay Theissen Deserves Justice… httpstcoUbXDbDtZKI,False,0,,2022-10-07 15:45:32,True,,1578411210982113280,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",MerylPinque,0,False,False,,
USA CRIME,News List  San Diego County Sheriff  httpstcofGeBPAuf ltltlt crime criminal police law legal court… httpstcoKRzAhNo,False,0,,2022-10-07 15:12:50,True,,1578402982084976641,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-07 15:11:40,False,,1578402685467992065,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,Deputy Arrested On Suspicion Of Drunk Driving Crashing Patrol Vehicle In Stevenson Ranch  httpstcoRYlpgE… httpstcopfsdXzUa,False,0,,2022-10-07 14:57:10,True,,1578399038759739394,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-07 14:11:34,False,,1578387561801814016,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,"Kidnapped California Sikh family including monthold baby found DEAD County Sheriff
news USA crime… httpstcoeOwAmyeyp",False,0,,2022-10-07 14:10:38,True,,1578387327482613761,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EasternEye,0,False,False,,
USA CRIME,TheDemocrats Meanwhile in Bidens America your shopping trip in Democrat cities is going to be a LOT less con… httpstcoRhdaQasGzd,False,0,TheDemocrats,2022-10-07 13:56:03,True,1.5783771202371174e+18,1578383656158117888,14377605.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",CorruptAmerica2,0,False,False,,
USA CRIME,tiorr Donate tiorr indie internet radio supporting all genres unsigned indie music playing The American W… httpstcoITHyOWIRD,False,0,tiorr_2,2022-10-07 13:38:44,True,1.5782827730386452e+18,1578379298108588036,9.057557198232248e+17,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SceneCleaners,0,False,False,,
USA CRIME,,False,0,,2022-10-07 13:26:24,False,,1578376197150343173,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",lwabubakar,28,True,False,,
USA CRIME,,False,0,,2022-10-07 13:23:31,False,,1578375471573929984,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",TonyMathia,14,True,False,,
USA CRIME,,False,0,,2022-10-07 13:21:57,False,,1578375074805342208,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Teemashettima,28,True,False,,
USA CRIME,Two Alleged Drug Dealers Arrested In Newhall  httpstcobGYuPg ltltlt crime criminal police law legal… httpstcoEvLkuKaGV,False,0,,2022-10-07 13:12:53,True,,1578372793648828419,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-07 11:11:38,False,,1578342279982489602,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,,False,0,,2022-10-07 11:11:34,False,,1578342262500728832,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,Vehicle Flies Off  Freeway In Castaic DUI Suspect Arrested  httpstcoRfKDdke ltltlt crime criminal police… httpstcoIalHDDXt,False,0,,2022-10-07 10:37:05,True,,1578333583613337602,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,2,,2022-10-07 10:36:19,True,,1578333394643013632,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",marcovicenzino,0,False,False,,
USA CRIME,News List  San Diego County Sheriff  httpstcolISsVsyO ltltlt crime criminal police law legal court… httpstcoBUINTpZw,False,0,,2022-10-07 10:22:31,True,,1578329918647181312,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-07 10:11:34,False,,1578327163387920385,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,CHP To Conduct DUI Checkpoint Labor Day Weekend  httpstcoudjDdsvU ltltlt crime criminal police law legal… httpstcoVtXPG,False,0,,2022-10-07 09:17:22,True,,1578313523377147905,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-07 09:01:08,False,,1578309440075628546,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SceneCleaners,1,True,False,,
USA CRIME,Onlyrockradio Donate tiorr indie internet radio supporting all genres unsigned indie music playing The… httpstcofQAppspZS,False,0,Only_rock_radio,2022-10-07 09:00:58,True,1.5781688640383222e+18,1578309399126298624,4913320595.0,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",SceneCleaners,1,False,False,,
USA CRIME,,False,0,,2022-10-07 08:20:40,False,,1578299255705329664,,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",aitcheson_r,5,True,False,,
USA CRIME,,False,0,,2022-10-07 08:04:39,False,,1578295223561904128,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",cold_reality,2,True,False,,
USA CRIME,ann NonPossumus AFP Reuters FoxNews SenateGOP EUCommission u still love gates usa europe crime… httpstcoiWozYIN,False,0,ann56502906,2022-10-07 07:54:41,True,1.5782330885381816e+18,1578292714483118080,1.2460019690613432e+18,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Didi890943409,0,False,False,,
USA CRIME,"Elite Organized Crime
Greece Freemasonry crime Μητσοτακη κυβερνησηΜητσοτακη USA Academia CORRUPTION… httpstcoOThEFlTj",False,0,,2022-10-07 07:40:55,True,,1578289252802039808,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",VoskopoulosG,0,False,False,,
USA CRIME,,False,0,,2022-10-07 07:30:36,False,,1578286655940632577,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",samuel_cepon,28,True,False,,
USA CRIME,,False,0,,2022-10-07 07:11:34,False,,1578281865517072389,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,,False,0,,2022-10-07 06:24:02,False,,1578269902091476992,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",gahlotshagufta,14,True,False,,
USA CRIME,Saugus Man Arrested For DUI Twice In One Day    httpstcoHIEZPtoT ltltlt crime criminal police law legal… httpstcoCSHqmAoG,False,0,,2022-10-07 06:22:33,True,,1578269531704795137,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-07 05:11:33,False,,1578251664263639041,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,OPP ARREST IMPAIRED DRIVER FOR SHUNIAH PEDESTRIAN DEATH – Lake Superior News  httpstcoVuWyFXBB ltltlt crime… httpstcojBFOlocs,False,0,,2022-10-07 04:52:49,True,,1578246949509251072,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-07 02:11:34,False,,1578206366342299649,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,,False,0,,2022-10-07 02:08:13,False,,1578205527229624321,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",SevadalKL,10,True,False,,
USA CRIME,Arrest made in connection to Indigenous woman’s body found  httpstcozkutmqQR ltltlt crime criminal police… httpstcodYnVRiJ,False,0,,2022-10-07 01:13:03,True,,1578191640900009986,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-07 01:11:34,False,,1578191267871211520,,"<a href=""http://aicsystems.co.uk"" rel=""nofollow"">AIC Systems Twitter Feed Bot</a>",AIC_Systems,1,True,False,,
USA CRIME,Sixtytwo percent of likely voters say they believe violent crime in USA is getting worse according to a new R… httpstcoPpPbENdz,False,0,,2022-10-07 01:07:26,True,,1578190229915455488,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",ReddySalina,0,False,False,,
USA CRIME,The stabbings took place just before noon on the sidewalk along a stretch of South Las Vegas Boulevard known as the… httpstcoLjxUWVUmh,False,1,,2022-10-07 01:01:37,True,,1578188764974751744,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",theSundaily,0,False,False,,
USA CRIME,,False,0,,2022-10-07 00:49:37,False,,1578185742844846080,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",K82102628M,5,True,False,,
USA CRIME,,False,0,,2022-10-07 00:48:58,False,,1578185581854887936,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",K82102628M,14,True,False,,
USA CRIME,Candlelight vigil honoring Everett mother murdered during home invasion  httpstcobkxUdw ltltlt crime… httpstcoApaGiSROJq,False,0,,2022-10-07 00:42:24,True,,1578183929055658076,,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Arrests247,1,False,False,,
USA CRIME,,False,0,,2022-10-06 23:20:53,False,,1578163415407001600,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",ACommonGood1,5,True,False,,
USA CRIME,,False,0,,2022-10-06 23:15:17,False,,1578162003377815552,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",EugeneEfe,5,True,False,,
USA CRIME,,False,0,,2022-10-06 23:00:35,False,,1578158304865357824,,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",SethOpokuAntwi1,5,True,False,,
