,text,clean text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
4568,"@DonaldJTrumpJr #DonaldTrump #FBI #TopSecretDocuments #MarALago
#EspionageAct #DOJ #ObstructionOfJustice

BIG BREAK… https://t.co/0kCSmnltcI","DonaldJTrumpJr DonaldTrump FBI TopSecretDocuments MarALago
EspionageAct DOJ ObstructionOfJustice

BIG BREAK…  kCSmnltcI","['donaldjtrumpjr', 'donaldtrump', 'fbi', 'topsecretdocuments', 'maralago', 'espionageact', 'doj', 'obstructionofjustice', 'big', 'break', 'kcsmnltci']","['donaldjtrumpjr', 'donaldtrump', 'fbi', 'topsecretdocuments', 'maralago', 'espionageact', 'doj', 'obstructionofjustice', 'big', 'break', 'kcsmnltci']","['donaldjtrumpjr', 'donaldtrump', 'fbi', 'topsecretdocu', 'maralago', 'espionageact', 'doj', 'obstructionofjustic', 'big', 'break', 'kcsmnltci']","['donaldjtrumpjr', 'donaldtrump', 'fbi', 'topsecretdocuments', 'maralago', 'espionageact', 'doj', 'obstructionofjustice', 'big', 'break', 'kcsmnltci']"
4571,"What the Hell…. YOU DUMB MFERS… KNOW #TRUMP STILL GOT #TOPSECRET #SCI #DOCUMENTS … 

TELL ME … WHY THE #FBI HAS NOT… https://t.co/pJLZ27QTPm","What the Hell… YOU DUMB MFERS… KNOW TRUMP STILL GOT TOPSECRET SCI DOCUMENTS … 

TELL ME … WHY THE FBI HAS NOT…  QTPm","['what', 'the', 'hell', 'you', 'dumb', 'mfers', 'know', 'trump', 'still', 'got', 'topsecret', 'sci', 'documents', 'tell', 'me', 'why', 'the', 'fbi', 'has', 'not', 'qtpm']","['hell', 'dumb', 'mfers', 'know', 'trump', 'still', 'got', 'topsecret', 'sci', 'documents', 'tell', 'fbi', 'qtpm']","['hell', 'dumb', 'mfer', 'know', 'trump', 'still', 'got', 'topsecret', 'sci', 'document', 'tell', 'fbi', 'qtpm']","['hell', 'dumb', 'mfers', 'know', 'trump', 'still', 'got', 'topsecret', 'sci', 'document', 'tell', 'fbi', 'qtpm']"
4572,"Our enemies are not in Russia 
#twotierjustice #clownworld #corrupt #FBI #DOJ #FBISTASI #BLMTHUGS #BLMScam https://t.co/1tK8RdZh5j","Our enemies are not in Russia 
twotierjustice clownworld corrupt FBI DOJ FBISTASI BLMTHUGS BLMScam  tK RdZh j","['our', 'enemies', 'are', 'not', 'in', 'russia', 'twotierjustice', 'clownworld', 'corrupt', 'fbi', 'doj', 'fbistasi', 'blmthugs', 'blmscam', 'tk', 'rdzh', 'j']","['enemies', 'russia', 'twotierjustice', 'clownworld', 'corrupt', 'fbi', 'doj', 'fbistasi', 'blmthugs', 'blmscam', 'tk', 'rdzh', 'j']","['enemi', 'russia', 'twotierjustic', 'clownworld', 'corrupt', 'fbi', 'doj', 'fbistasi', 'blmthug', 'blmscam', 'tk', 'rdzh', 'j']","['enemy', 'russia', 'twotierjustice', 'clownworld', 'corrupt', 'fbi', 'doj', 'fbistasi', 'blmthugs', 'blmscam', 'tk', 'rdzh', 'j']"
4578,I've just watched S05 | E02 of FBI #fbi https://t.co/cbbyANhk6r #tvtime https://t.co/Ac4W6GX57R,Ive just watched S   E  of FBI fbi  r tvtime  W GX R,"['ive', 'just', 'watched', 's', 'e', 'of', 'fbi', 'fbi', 'r', 'tvtime', 'w', 'gx', 'r']","['ive', 'watched', 'e', 'fbi', 'fbi', 'r', 'tvtime', 'w', 'gx', 'r']","['ive', 'watch', 'e', 'fbi', 'fbi', 'r', 'tvtime', 'w', 'gx', 'r']","['ive', 'watched', 'e', 'fbi', 'fbi', 'r', 'tvtime', 'w', 'gx', 'r']"
4580,I've just watched episode S05 | E02 of FBI! #fbi  https://t.co/s1wov94Csw #tvtime https://t.co/pxVCK74o7g,Ive just watched episode S   E  of FBI fbi   wov Csw tvtime  o g,"['ive', 'just', 'watched', 'episode', 's', 'e', 'of', 'fbi', 'fbi', 'wov', 'csw', 'tvtime', 'o', 'g']","['ive', 'watched', 'episode', 'e', 'fbi', 'fbi', 'wov', 'csw', 'tvtime', 'g']","['ive', 'watch', 'episod', 'e', 'fbi', 'fbi', 'wov', 'csw', 'tvtime', 'g']","['ive', 'watched', 'episode', 'e', 'fbi', 'fbi', 'wov', 'csw', 'tvtime', 'g']"
4582,"Garland, Wray must be impeached for unconscionable Trump raid #DOJ #FBI #ImpeachBiden https://t.co/jUpSzdO3Ol",Garland Wray must be impeached for unconscionable Trump raid DOJ FBI ImpeachBiden  Ol,"['garland', 'wray', 'must', 'be', 'impeached', 'for', 'unconscionable', 'trump', 'raid', 'doj', 'fbi', 'impeachbiden', 'ol']","['garland', 'wray', 'must', 'impeached', 'unconscionable', 'trump', 'raid', 'doj', 'fbi', 'impeachbiden', 'ol']","['garland', 'wray', 'must', 'impeach', 'unconscion', 'trump', 'raid', 'doj', 'fbi', 'impeachbiden', 'ol']","['garland', 'wray', 'must', 'impeached', 'unconscionable', 'trump', 'raid', 'doj', 'fbi', 'impeachbiden', 'ol']"
4586,@DarrenJBeattie Best reporting out there. The #FBI is a corrupt institution from the top down.,DarrenJBeattie Best reporting out there The FBI is a corrupt institution from the top down,"['darrenjbeattie', 'best', 'reporting', 'out', 'there', 'the', 'fbi', 'is', 'a', 'corrupt', 'institution', 'from', 'the', 'top', 'down']","['darrenjbeattie', 'best', 'reporting', 'fbi', 'corrupt', 'institution', 'top']","['darrenjbeatti', 'best', 'report', 'fbi', 'corrupt', 'institut', 'top']","['darrenjbeattie', 'best', 'reporting', 'fbi', 'corrupt', 'institution', 'top']"
4588,They impeached #Trump on the word of ONE whistleblower. Let that sink in. How many Americans came forward and signe… https://t.co/Yn6e7YWANG,They impeached Trump on the word of ONE whistleblower Let that sink in How many Americans came forward and signe…  e YWANG,"['they', 'impeached', 'trump', 'on', 'the', 'word', 'of', 'one', 'whistleblower', 'let', 'that', 'sink', 'in', 'how', 'many', 'americans', 'came', 'forward', 'and', 'signe', 'e', 'ywang']","['impeached', 'trump', 'word', 'one', 'whistleblower', 'let', 'sink', 'many', 'americans', 'came', 'forward', 'signe', 'e', 'ywang']","['impeach', 'trump', 'word', 'one', 'whistleblow', 'let', 'sink', 'mani', 'american', 'came', 'forward', 'sign', 'e', 'ywang']","['impeached', 'trump', 'word', 'one', 'whistleblower', 'let', 'sink', 'many', 'american', 'came', 'forward', 'signe', 'e', 'ywang']"
4589,And apparently somebody at @TheJusticeDept and the #FBI wants that too. https://t.co/Z42aQpkOv5,And apparently somebody at TheJusticeDept and the FBI wants that too  aQpkOv ,"['and', 'apparently', 'somebody', 'at', 'thejusticedept', 'and', 'the', 'fbi', 'wants', 'that', 'too', 'aqpkov', '']","['apparently', 'somebody', 'thejusticedept', 'fbi', 'wants', 'aqpkov', '']","['appar', 'somebodi', 'thejusticedept', 'fbi', 'want', 'aqpkov', '']","['apparently', 'somebody', 'thejusticedept', 'fbi', 'want', 'aqpkov', '']"
4590,"Hospital chain attack part of ongoing #cybersecurity concerns

#Cyberattacks #Cybercrime #Ransomware #Malware… https://t.co/2F6RdBb5hv","Hospital chain attack part of ongoing cybersecurity concerns

Cyberattacks Cybercrime Ransomware Malware…  F RdBb hv","['hospital', 'chain', 'attack', 'part', 'of', 'ongoing', 'cybersecurity', 'concerns', 'cyberattacks', 'cybercrime', 'ransomware', 'malware', 'f', 'rdbb', 'hv']","['hospital', 'chain', 'attack', 'part', 'ongoing', 'cybersecurity', 'concerns', 'cyberattacks', 'cybercrime', 'ransomware', 'malware', 'f', 'rdbb', 'hv']","['hospit', 'chain', 'attack', 'part', 'ongo', 'cybersecur', 'concern', 'cyberattack', 'cybercrim', 'ransomwar', 'malwar', 'f', 'rdbb', 'hv']","['hospital', 'chain', 'attack', 'part', 'ongoing', 'cybersecurity', 'concern', 'cyberattacks', 'cybercrime', 'ransomware', 'malware', 'f', 'rdbb', 'hv']"
4592,"All that @POTUS needs do re: Hunter is publicly state, ""I love my son unconditionally. The FBI will pursue this cas… https://t.co/XhzndFmeNv",All that POTUS needs do re Hunter is publicly state I love my son unconditionally The FBI will pursue this cas… ,"['all', 'that', 'potus', 'needs', 'do', 're', 'hunter', 'is', 'publicly', 'state', 'i', 'love', 'my', 'son', 'unconditionally', 'the', 'fbi', 'will', 'pursue', 'this', 'cas', '']","['potus', 'needs', 'hunter', 'publicly', 'state', 'love', 'son', 'unconditionally', 'fbi', 'pursue', 'cas', '']","['potu', 'need', 'hunter', 'publicli', 'state', 'love', 'son', 'uncondit', 'fbi', 'pursu', 'ca', '']","['potus', 'need', 'hunter', 'publicly', 'state', 'love', 'son', 'unconditionally', 'fbi', 'pursue', 'ca', '']"
4593,@BrooklynFlowe15 @GOP I cannot understand why #ChrisWray and #LouisDeJoy are STILL working in the… https://t.co/hXDfaX68v2,BrooklynFlowe  GOP I cannot understand why ChrisWray and LouisDeJoy are STILL working in the…  v ,"['brooklynflowe', 'gop', 'i', 'cannot', 'understand', 'why', 'chriswray', 'and', 'louisdejoy', 'are', 'still', 'working', 'in', 'the', 'v', '']","['brooklynflowe', 'gop', 'cannot', 'understand', 'chriswray', 'louisdejoy', 'still', 'working', 'v', '']","['brooklynflow', 'gop', 'cannot', 'understand', 'chriswray', 'louisdejoy', 'still', 'work', 'v', '']","['brooklynflowe', 'gop', 'cannot', 'understand', 'chriswray', 'louisdejoy', 'still', 'working', 'v', '']"
4594,"Don't trust everything you read! 
Foreign actors continue to knowingly spread false narratives about election infra… https://t.co/UFiRHRhIy2","Dont trust everything you read 
Foreign actors continue to knowingly spread false narratives about election infra…  ","['dont', 'trust', 'everything', 'you', 'read', 'foreign', 'actors', 'continue', 'to', 'knowingly', 'spread', 'false', 'narratives', 'about', 'election', 'infra', '']","['dont', 'trust', 'everything', 'read', 'foreign', 'actors', 'continue', 'knowingly', 'spread', 'false', 'narratives', 'election', 'infra', '']","['dont', 'trust', 'everyth', 'read', 'foreign', 'actor', 'continu', 'knowingli', 'spread', 'fals', 'narr', 'elect', 'infra', '']","['dont', 'trust', 'everything', 'read', 'foreign', 'actor', 'continue', 'knowingly', 'spread', 'false', 'narrative', 'election', 'infra', '']"
4595,"Ever notice how Trump criminal investigations are as public as H. Biden criminal investigations are quiet? ""Biden's… https://t.co/o8bOk2nVJM",Ever notice how Trump criminal investigations are as public as H Biden criminal investigations are quiet Bidens…  bOk nVJM,"['ever', 'notice', 'how', 'trump', 'criminal', 'investigations', 'are', 'as', 'public', 'as', 'h', 'biden', 'criminal', 'investigations', 'are', 'quiet', 'bidens', 'bok', 'nvjm']","['ever', 'notice', 'trump', 'criminal', 'investigations', 'public', 'h', 'biden', 'criminal', 'investigations', 'quiet', 'bidens', 'bok', 'nvjm']","['ever', 'notic', 'trump', 'crimin', 'investig', 'public', 'h', 'biden', 'crimin', 'investig', 'quiet', 'biden', 'bok', 'nvjm']","['ever', 'notice', 'trump', 'criminal', 'investigation', 'public', 'h', 'biden', 'criminal', 'investigation', 'quiet', 'bidens', 'bok', 'nvjm']"
4596,@SherylCalvert @EyeflyA321 @AaronParnas The #FBI under oath couldn’t admit how many FBI agents were on site #January6 let that sink in!,SherylCalvert EyeflyA  AaronParnas The FBI under oath couldn’t admit how many FBI agents were on site January  let that sink in,"['sherylcalvert', 'eyeflya', 'aaronparnas', 'the', 'fbi', 'under', 'oath', 'couldn', 't', 'admit', 'how', 'many', 'fbi', 'agents', 'were', 'on', 'site', 'january', 'let', 'that', 'sink', 'in']","['sherylcalvert', 'eyeflya', 'aaronparnas', 'fbi', 'oath', 'admit', 'many', 'fbi', 'agents', 'site', 'january', 'let', 'sink']","['sherylcalvert', 'eyeflya', 'aaronparna', 'fbi', 'oath', 'admit', 'mani', 'fbi', 'agent', 'site', 'januari', 'let', 'sink']","['sherylcalvert', 'eyeflya', 'aaronparnas', 'fbi', 'oath', 'admit', 'many', 'fbi', 'agent', 'site', 'january', 'let', 'sink']"
4597,@GregSto00569413 @MsAvaArmstrong He destroyed the records where’s the archive outrage and warrant with a dawn raid?… https://t.co/jMp91LWav1,GregSto  MsAvaArmstrong He destroyed the records where’s the archive outrage and warrant with a dawn raid…  LWav ,"['gregsto', 'msavaarmstrong', 'he', 'destroyed', 'the', 'records', 'where', 's', 'the', 'archive', 'outrage', 'and', 'warrant', 'with', 'a', 'dawn', 'raid', 'lwav', '']","['gregsto', 'msavaarmstrong', 'destroyed', 'records', 'archive', 'outrage', 'warrant', 'dawn', 'raid', 'lwav', '']","['gregsto', 'msavaarmstrong', 'destroy', 'record', 'archiv', 'outrag', 'warrant', 'dawn', 'raid', 'lwav', '']","['gregsto', 'msavaarmstrong', 'destroyed', 'record', 'archive', 'outrage', 'warrant', 'dawn', 'raid', 'lwav', '']"
4601,BREAKING: Feds may have enough evidence on Hunter Biden to ignore it and do nothing just like they've been doing th… https://t.co/hXsR91xCIF,BREAKING Feds may have enough evidence on Hunter Biden to ignore it and do nothing just like theyve been doing th…  xCIF,"['breaking', 'feds', 'may', 'have', 'enough', 'evidence', 'on', 'hunter', 'biden', 'to', 'ignore', 'it', 'and', 'do', 'nothing', 'just', 'like', 'theyve', 'been', 'doing', 'th', 'xcif']","['breaking', 'feds', 'may', 'enough', 'evidence', 'hunter', 'biden', 'ignore', 'nothing', 'like', 'theyve', 'th', 'xcif']","['break', 'fed', 'may', 'enough', 'evid', 'hunter', 'biden', 'ignor', 'noth', 'like', 'theyv', 'th', 'xcif']","['breaking', 'fed', 'may', 'enough', 'evidence', 'hunter', 'biden', 'ignore', 'nothing', 'like', 'theyve', 'th', 'xcif']"
4608,@SenSchumer Chuck is full of it. #SaudiArabia was behind 9/11 and our #politicians did nothing. Chuck what is your… https://t.co/CwxK4ZFKDv,SenSchumer Chuck is full of it SaudiArabia was behind   and our politicians did nothing Chuck what is your…  ZFKDv,"['senschumer', 'chuck', 'is', 'full', 'of', 'it', 'saudiarabia', 'was', 'behind', 'and', 'our', 'politicians', 'did', 'nothing', 'chuck', 'what', 'is', 'your', 'zfkdv']","['senschumer', 'chuck', 'full', 'saudiarabia', 'behind', 'politicians', 'nothing', 'chuck', 'zfkdv']","['senschum', 'chuck', 'full', 'saudiarabia', 'behind', 'politician', 'noth', 'chuck', 'zfkdv']","['senschumer', 'chuck', 'full', 'saudiarabia', 'behind', 'politician', 'nothing', 'chuck', 'zfkdv']"
4614,"HOUSE OF CARDS 🫣 Five 10/5/22 | 5, https://t.co/70NmJEjoA3 via @FoxNews @JudgeJeanine @HaroldFordJr @DanaPerino… https://t.co/ydW7JcEH5S",HOUSE OF CARDS 🫣 Five       NmJEjoA  via FoxNews JudgeJeanine HaroldFordJr DanaPerino…  JcEH S,"['house', 'of', 'cards', 'five', 'nmjejoa', 'via', 'foxnews', 'judgejeanine', 'haroldfordjr', 'danaperino', 'jceh', 's']","['house', 'cards', 'five', 'nmjejoa', 'via', 'foxnews', 'judgejeanine', 'haroldfordjr', 'danaperino', 'jceh']","['hous', 'card', 'five', 'nmjejoa', 'via', 'foxnew', 'judgejeanin', 'haroldfordjr', 'danaperino', 'jceh']","['house', 'card', 'five', 'nmjejoa', 'via', 'foxnews', 'judgejeanine', 'haroldfordjr', 'danaperino', 'jceh']"
4617,What makes you think I would trust #FBI to incarcerate #HUNTERBIDENANDBIDENFAMILY UNDER A #JOEBIDENADMINISTRATION?,What makes you think I would trust FBI to incarcerate HUNTERBIDENANDBIDENFAMILY UNDER A JOEBIDENADMINISTRATION,"['what', 'makes', 'you', 'think', 'i', 'would', 'trust', 'fbi', 'to', 'incarcerate', 'hunterbidenandbidenfamily', 'under', 'a', 'joebidenadministration']","['makes', 'think', 'would', 'trust', 'fbi', 'incarcerate', 'hunterbidenandbidenfamily', 'joebidenadministration']","['make', 'think', 'would', 'trust', 'fbi', 'incarcer', 'hunterbidenandbidenfamili', 'joebidenadministr']","['make', 'think', 'would', 'trust', 'fbi', 'incarcerate', 'hunterbidenandbidenfamily', 'joebidenadministration']"
4628,#FBI Sued For Withholding Records Of #Facebook Censorship Of Hunter #Biden Laptop Story https://t.co/E2nw4ppPVI,FBI Sued For Withholding Records Of Facebook Censorship Of Hunter Biden Laptop Story  nw ppPVI,"['fbi', 'sued', 'for', 'withholding', 'records', 'of', 'facebook', 'censorship', 'of', 'hunter', 'biden', 'laptop', 'story', 'nw', 'pppvi']","['fbi', 'sued', 'withholding', 'records', 'facebook', 'censorship', 'hunter', 'biden', 'laptop', 'story', 'nw', 'pppvi']","['fbi', 'su', 'withhold', 'record', 'facebook', 'censorship', 'hunter', 'biden', 'laptop', 'stori', 'nw', 'pppvi']","['fbi', 'sued', 'withholding', 'record', 'facebook', 'censorship', 'hunter', 'biden', 'laptop', 'story', 'nw', 'pppvi']"
4635,(Washington Examiner):#FBI agent reveals '#Zombie Killer' axes recommended in Oath Keeper plans for Capitol riot :… https://t.co/D3F3hRHkhW,Washington ExaminerFBI agent reveals Zombie Killer axes recommended in Oath Keeper plans for Capitol riot …  F hRHkhW,"['washington', 'examinerfbi', 'agent', 'reveals', 'zombie', 'killer', 'axes', 'recommended', 'in', 'oath', 'keeper', 'plans', 'for', 'capitol', 'riot', 'f', 'hrhkhw']","['washington', 'examinerfbi', 'agent', 'reveals', 'zombie', 'killer', 'axes', 'recommended', 'oath', 'keeper', 'plans', 'capitol', 'riot', 'f', 'hrhkhw']","['washington', 'examinerfbi', 'agent', 'reveal', 'zombi', 'killer', 'axe', 'recommend', 'oath', 'keeper', 'plan', 'capitol', 'riot', 'f', 'hrhkhw']","['washington', 'examinerfbi', 'agent', 'reveals', 'zombie', 'killer', 'ax', 'recommended', 'oath', 'keeper', 'plan', 'capitol', 'riot', 'f', 'hrhkhw']"
4636,#FBI Raids ANOTHER #ProLifer’s Home In Federal Prosecution Against 11 Peaceful Opponents Of State-Sponsored Child K… https://t.co/6nn7GYopmE,FBI Raids ANOTHER ProLifer’s Home In Federal Prosecution Against   Peaceful Opponents Of StateSponsored Child K…  nn GYopmE,"['fbi', 'raids', 'another', 'prolifer', 's', 'home', 'in', 'federal', 'prosecution', 'against', 'peaceful', 'opponents', 'of', 'statesponsored', 'child', 'k', 'nn', 'gyopme']","['fbi', 'raids', 'another', 'prolifer', 'home', 'federal', 'prosecution', 'peaceful', 'opponents', 'statesponsored', 'child', 'k', 'nn', 'gyopme']","['fbi', 'raid', 'anoth', 'prolif', 'home', 'feder', 'prosecut', 'peac', 'oppon', 'statesponsor', 'child', 'k', 'nn', 'gyopm']","['fbi', 'raid', 'another', 'prolifer', 'home', 'federal', 'prosecution', 'peaceful', 'opponent', 'statesponsored', 'child', 'k', 'nn', 'gyopme']"
4637,"@potus it looks like a whole lot of people can fuck with the corrupt Bidens.  Just this week 👇

#OPEC #bobulinski #FBI 

🍿","potus it looks like a whole lot of people can fuck with the corrupt Bidens  Just this week 👇

OPEC bobulinski FBI 

🍿","['potus', 'it', 'looks', 'like', 'a', 'whole', 'lot', 'of', 'people', 'can', 'fuck', 'with', 'the', 'corrupt', 'bidens', 'just', 'this', 'week', 'opec', 'bobulinski', 'fbi', '']","['potus', 'looks', 'like', 'whole', 'lot', 'people', 'fuck', 'corrupt', 'bidens', 'week', 'opec', 'bobulinski', 'fbi', '']","['potu', 'look', 'like', 'whole', 'lot', 'peopl', 'fuck', 'corrupt', 'biden', 'week', 'opec', 'bobulinski', 'fbi', '']","['potus', 'look', 'like', 'whole', 'lot', 'people', 'fuck', 'corrupt', 'bidens', 'week', 'opec', 'bobulinski', 'fbi', '']"
4639,Are @torianderson @yasalbustami #Kacy gonna Uhaul it and get hitched soon as lesbians do? 😂 @NCISHawaiiCBS… https://t.co/nGUtRwg8Oz,Are torianderson yasalbustami Kacy gonna Uhaul it and get hitched soon as lesbians do 😂 NCISHawaiiCBS…  Oz,"['are', 'torianderson', 'yasalbustami', 'kacy', 'gonna', 'uhaul', 'it', 'and', 'get', 'hitched', 'soon', 'as', 'lesbians', 'do', 'ncishawaiicbs', 'oz']","['torianderson', 'yasalbustami', 'kacy', 'gonna', 'uhaul', 'get', 'hitched', 'soon', 'lesbians', 'ncishawaiicbs', 'oz']","['torianderson', 'yasalbustami', 'kaci', 'gonna', 'uhaul', 'get', 'hitch', 'soon', 'lesbian', 'ncishawaiicb', 'oz']","['torianderson', 'yasalbustami', 'kacy', 'gonna', 'uhaul', 'get', 'hitched', 'soon', 'lesbian', 'ncishawaiicbs', 'oz']"
4641,"#FBI Refers Hunter Biden crimes to attorney general of Delaware 

Hunter Biden did not report income earned as a me… https://t.co/WrqlzzaOPh","FBI Refers Hunter Biden crimes to attorney general of Delaware 

Hunter Biden did not report income earned as a me… ","['fbi', 'refers', 'hunter', 'biden', 'crimes', 'to', 'attorney', 'general', 'of', 'delaware', 'hunter', 'biden', 'did', 'not', 'report', 'income', 'earned', 'as', 'a', 'me', '']","['fbi', 'refers', 'hunter', 'biden', 'crimes', 'attorney', 'general', 'delaware', 'hunter', 'biden', 'report', 'income', 'earned', '']","['fbi', 'refer', 'hunter', 'biden', 'crime', 'attorney', 'gener', 'delawar', 'hunter', 'biden', 'report', 'incom', 'earn', '']","['fbi', 'refers', 'hunter', 'biden', 'crime', 'attorney', 'general', 'delaware', 'hunter', 'biden', 'report', 'income', 'earned', '']"
